6.7,1.4,6,27.9
7.9,3.1,3,62.7
9.8,3.9,0,27.8
10.1,4.1,1,15.2
11.8,5.8,1,117
15.5,8.9,0,7
19.3,11.7,0,39.6
18,11.4,0,60.1
15.4,9.9,0,58.6
12.9,7.1,0,52.9
8.7,2.2,4,75.5
7.2,1.7,9,32.2
6.9,1.7,12,24.4
4.3,-0.7,16,45.1
9.4,3.4,2,34.5
10.8,1.6,9,28.8
10.6,2.8,2,37.1
16.7,6.8,0,58.5
15,8.1,0,81.4
16.3,9.6,0,28
15.7,9.9,0,66
14.7,7.1,0,35.2
8.5,5.1,1,35.1
5.7,1.5,9,32.2
7.3,2.2,6,48.4
3.1,-0.8,14,46.3
4.5,0.4,9,34.4
8.9,2.9,4,52.6
11.9,6.4,0,73.7
16,8.2,0,53
19.6,11.9,0,39
17.7,12.2,0,20.6
16.5,10.3,0,49.2
15.4,9,0,9
7.9,2.2,4,77.2
5.8,1.4,9,64.1
5.4,1.3,7,48.6
5.2,-0.2,14,43.5
6.8,0.7,11,36.3
8.8,2.7,7,31
13.5,7.3,0,22.9
17.1,9.5,0,9.5
18,11.3,0,63.3
17.7,11.4,0,31.1
17.6,10.3,0,25.9
13.8,6.8,0,28.3
9.8,4,1,93.3
7,2.6,1,64.1
6.6,2,7,41.9
7.7,1.9,4,10.5
7.6,2,7,25.3
8.9,3.3,2,53
13.4,5.9,1,34.7
13.4,8.2,0,37.7
18.4,11.1,0,41.8
17.4,10.8,0,90.8
16.7,9.2,0,11.9
14.4,7.4,1,14.3
9.2,3.4,5,63.3
9.2,4.3,3,8.9
6.6,1.7,9,50.6
7.7,1.4,5,41.6
7.6,1.8,5,47.2
10.5,4.2,1,27.2
12.7,6.1,0,38.6
15.3,7.8,0,67.5
16.9,10.2,0,24
17.2,9.9,0,9.7
14,7.2,0,18.7
14.4,7.4,1,14.3
9.2,3.4,5,63.3
9.2,4.3,3,8.9
6.6,1.7,9,50.6
7.7,1.4,5,41.6
7.6,1.8,5,47.2
8.4,3.3,0,44.7
13,6.1,0,62.8
17.5,10,0,32.6
17.1,11,0,81.6
17.5,10.7,0,41
16.3,9.7,0,67.5
11.7,6.5,0,32.8
8.8,2.7,7,26.7
7.4,0.9,11,39.9
8.1,2.3,5,73.3
7.8,2.6,3,44.5
7,2.1,2,37.3
7.1,3.5,2,8.1
12.9,6.5,0,12.1
15.2,8.5,0,37.3
17.5,10.9,0,36.5
18.4,11.1,0,33.3
15.2,8.3,0,72.5
10.1,5.3,1,32.8
8.5,3.2,1,67.4
10,4.4,0,27.1
8.9,3,2,48.7
6.6,1.4,6,14.9
6.9,2,2,31.3
10.4,4.1,2,39.1
10.4,4.7,0,57.1
16.1,8.3,0,31
19,11.3,0,49.1
20.5,12.3,0,22.2
16.5,8.4,0,55.4
12.7,6.1,0,27.2
9.2,3.6,2,61.6
8.5,3.3,2,40.1
8,2.4,10,61.2
7,2.1,5,9.2
6.9,1.8,7,18.2
9.7,3.9,2,12.8
13.6,6.7,0,85.7
20.2,10.9,0,4.9
19.9,11.3,0,9.8
18.6,10.9,0,10.1
15.1,9.3,0,131.7
13,7.8,0,98.4
8.7,3,4,30.9
4.8,0.4,8,96.2
5.2,0.4,10,88.5
6.4,1.8,7,79.5
9.3,3.4,3,44.8
9.8,3.2,2,33.6
11.6,6,0,52.7
13.6,7.9,0,46.7
17.1,11.1,0,17.6
16.6,11.4,0,38
15.8,9.4,0,11.9
14.2,8.2,0,44.7
9.2,4.3,1,52.1
8,4,1,43.5
5.4,0.3,12,65.6
4.6,-0.7,16,64.4
9.3,2.2,4,30.6
7.6,2.3,3,29
11.7,6.6,0,53.7
15.6,9,0,36.2
16.4,9.9,0,102.2
16.2,11.3,0,86.3
16.5,10.3,0,50.1
14.4,8.8,0,18.9
11.4,5.5,3,27.3
6.6,1.6,11,108.8
3.5,-2.2,22,44.9
3.6,-0.5,16,30.7
7,1.5,8,83.2
9.3,3.8,0,37.6
12.2,5.3,2,106
15.8,8.9,0,35.3
18.4,11.5,0,26.1
17.2,10.1,0,57.8
16.7,8.4,0,20.8
13.2,8,0,65.8
9.5,3.4,4,44.7
7.8,3.8,2,107.9
4.7,0.5,12,76.5
7.2,2.5,5,44.3
6.5,1.3,8,56
9.8,4.7,0,11.4
12.2,5.7,0,12.2
16.2,9.8,0,85.8
16.4,10.7,0,51.1
18,11.5,0,107.2
17.6,10.8,0,30
11.6,5.5,1,76.5
9.3,5,1,44.8
8.9,2.3,6,36.4
7.6,1,11,20.4
5.9,0.8,11,38.7
9.2,3.6,1,88.6
8.9,4,3,31.2
13.6,6.9,0,40.9
16,9.6,0,15.9
17.9,11.4,0,107
18.5,11.7,0,42.2
17.8,10.4,0,80.9
11.6,5.5,1,76.5
10.3,4.1,1,45.6
4.2,-1.9,18,76.7
6,-0.4,14,39.7
7.3,1.7,7,14.9
8.4,2.3,3,52.2
10.7,4.3,0,5.9
13.9,6.1,1,17.2
15.6,10.2,0,171.8
17.6,11.7,0,13.5
18,11.8,0,52.4
17.8,10,0,34.3
12.3,7.1,0,53.2
9.7,4.6,2,59.7
6.8,0.7,13,51.6
9,2.9,3,27
4.5,-0.5,16,14.3
9.1,3.5,2,34
8.3,2.6,3,93.1
10.8,5.7,0,63.6
15.4,9.1,0,24.3
19.4,12.5,0,30.9
18.7,12,0,46.2
16.2,9.8,0,60.3
13.2,8.2,0,45.4
9.7,5.2,3,33.4
8.2,2.8,6,73.6
5.5,1.5,5,86
5.8,1,8,29.4
6,2.5,1,59.9
10.1,2.9,5,11.6
10.3,5.1,3,37.6
15.8,9.8,0,50.7
18.4,11.3,0,38
18.5,12,0,53.8
15.5,10.6,0,78.1
14.1,7.3,0,44.9
10.1,6.4,0,110.9
7.8,2.8,6,73.6
4.5,-0.5,16,54.4
5.3,-0.2,14,3.7
7.6,1.4,9,51.5
10.5,4.9,1,53.1
11.5,6.2,0,82.6
14.2,7.9,0,33.6
18.2,11.8,0,78
18.5,12,0,48.2
17.2,10.4,0,37
13.8,7.9,0,23
7.2,2.2,5,80.2
8.3,4,7,48.9
5.9,0.4,12,63.7
2.2,-1.8,20,23.1
8.2,1.2,6,38.9
7.8,1.8,5,68.2
14.3,7.3,0,87.6
16,9.3,0,25.1
18.8,11.5,0,25.4
15.3,9.4,0,97.8
15.3,7.2,0,21.7
13.6,7,0,38.3
10.6,4.3,0,26.1
8.6,2.5,2,99.8
3.9,-0.7,16,31.5
6.8,1,11,31.4
6.4,0.4,12,75.1
12.4,5.7,0,59.4
11.1,5.2,0,25.3
14.1,8.3,0,80.4
17.4,11.7,0,59.2
17.4,11.5,0,66.7
16.4,9,0,44.5
12.3,5.8,1,96.3
9,4.3,2,27.6
8.7,3.7,5,30.4
7.2,2.5,1,62.3
7.2,2.2,5,50.9
8.3,2.4,5,63.8
10.2,4,4,39.3
12.4,6.4,0,33.6
15.7,9.3,0,14.4
17.2,10.8,0,76.3
18,10.9,0,44.8
16,9.3,0,33.3
12.3,7.4,0,75.9
9,3.1,2,65
10,4.7,0,15.6
9.1,3,0,10.7
9.1,1.7,7,32
10.3,1.7,8,32.9
8.6,1.6,5,32.5
14.8,5.8,0,18.5
17.1,8.1,0,50.6
19.3,12.1,0,21.2
19.7,11.7,0,34.3
17.5,10.3,0,22.4
14.3,8.6,0,43.1
9.5,5,2,40.7
7.5,2.7,3,50.7
8.8,3.3,2,69.6
9.5,3.8,2,67.8
11.6,4.5,4,7.2
11.4,3.9,3,12
14.1,6.9,0,22.8
16.4,9.9,0,64.6
18.5,11,0,17.9
21.2,13.4,0,32.6
15.2,9.4,0,27.6
14.2,9.1,0,66.9
9.3,5.4,3,25.1
7.6,3,1,87.6
5.6,0.2,14,42.1
5.1,0.1,14,63.7
10,4.6,1,31.5
10,4,3,13.1
12.4,7.2,0,14.6
15,8.2,0,42
19.3,12.6,0,26.4
20.5,12.6,0,11.5
17.1,10,0,13.1
12,7.7,0,43.8
9.4,3.4,3,60.5
8.2,2,8,41.8
7,1.4,13,28.2
9,2.9,3,25.8
9.7,4.5,1,51.5
11.5,6.2,0,36.1
14.9,7.6,0,12
17.4,11.1,0,29.9
18.7,11.7,0,60.4
19,10.5,0,44.9
15.8,9.6,0,103.7
10,5,4,72.8
10,3.7,3,58.5
6.6,1.8,8,57.8
8.3,2.6,4,33.7
7.5,3.9,3,8.9
9.5,3.2,3,10.2
10.4,5.6,1,90.3
12.3,7.6,0,46.4
17.1,9.6,0,26
18.3,11.5,0,36.5
16.9,10.7,0,139
14.6,9.7,0,42.6
10.9,5.9,1,36.1
7,2.8,6,52.9
7.3,2.8,3,64.6
7.1,2.3,4,83.5
5,0.6,11,52.6
10.3,4.7,0,34
11.1,5.3,0,29.9
11.5,6.3,0,21.6
17.6,10.3,0,17.5
20.2,13.4,0,40.2
18.4,12.3,0,38.3
14.8,8.4,0,62.2
12.4,6.6,0,37
11.9,6.7,0,49.8
8.7,3.3,3,88.7
6.8,0.6,15,68.1
8.9,3.3,1,50.8
8.4,2.6,5,25.3
10.9,5.7,0,29.9
14.3,8,0,27
14.4,9,0,25.6
20.5,13.2,0,25.5
19.7,12.9,0,3.4
15.3,10.9,0,95.4
16.2,9.4,0,15.4
10.3,5.7,0,50.3
5.4,0.1,12,74.1
5.6,1.8,4,42
5.4,0.6,12,47.9
4.7,2,2,19.6
11.2,3.5,5,25.8
11.7,6.1,0,34.9
17.4,9.2,0,24.3
18.9,11.7,0,12.3
18.9,12.6,0,38.9
15.6,10.9,0,14.5
14.7,8.2,0,19.3
8.7,2.6,8,63.9
6.2,-0.7,17,66
6.2,0.2,15,11.1
9.5,3.5,2,57.4
11.3,4.5,1,12.4
11.5,5.3,1,4.8
13.6,6.6,0,39
15.6,10.1,0,124.9
18.4,12.3,0,60.8
20.3,13.4,0,43.5
17.1,9.4,0,10.8
13,6.8,1,25.2
10.7,6.1,0,52.7
8.6,4.4,3,81
7.7,3.1,0,61.7
11.5,5.3,0,2.9
10.2,3.1,4,47.8
10,3.6,5,105.2
13.8,7.4,0,45.8
17,10.6,0,65.5
18.2,12.3,0,34.2
18.2,11.8,0,30.3
17.1,10.3,0,41.5
13.1,7.5,0,57.6
8.8,3.8,0,69.9
8.8,3.1,5,38.7
8.4,2.8,4,68.5
8,1.5,8,31.4
10.1,3.7,1,74.1
10,3.6,0,37.6
14.5,8.8,0,39.8
16.2,10.1,0,62.7
20,12.9,0,7.8
18.6,11.9,0,62.7
19.1,11.1,0,53.5
13.5,8.1,0,49.6
10.5,5.2,0,43.8
7.2,1.4,9,37.2
8.1,2.9,1,43.5
9.1,3.1,4,28.8
10.7,4,5,21.5
11.1,4.4,2,126.2
14,7.2,0,39
17.7,10.3,0,62.2
16.5,11.1,0,79.5
20.1,11.9,0,33.6
17,10.7,0,107.7
13.3,7,0,111.9
10.5,5.2,0,43.8
7.4,3.2,9,90.5
5.9,0.7,11,41.3
7.4,0.7,12,90.6
7.8,1.8,8,48
11,3.6,3,65.4
15.1,7,0,10.1
17,9.6,0,71
19.7,12.6,0,42.6
20,12.4,0,70.1
15.9,10.4,0,85.9
16.2,10.2,0,61.8
10.9,4.8,1,42
7.3,1.7,9,61.1
8.2,2.7,8,29.9
9.6,3.5,1,59.2
11.1,3.4,2,38.1
12.4,4.6,3,15.5
15,8.2,0,44.7
18.9,10.2,0,29
19.5,11.2,0,52.6
19.8,13.8,0,138.4
16.9,10.1,0,32.7
12.6,6.7,1,117.9
10.2,5.3,1,101.1
7.3,4.4,3,103
7.6,3.5,4,87.5
7.2,0.6,12,13.1
11.3,2.7,8,14
13,4.7,1,17.8
16.6,8.2,0,35.8
20.2,11.5,0,70.8
21.3,13.3,0,25.7
20.2,12.5,0,27.2
18.8,9.9,0,70.8
12.3,6.7,1,61.1
10.6,5.2,3,48.1
7.7,2.3,8,96.5
7.5,2.7,4,123.5
7.9,4,4,53.9
9.6,3.3,3,35
12.4,6.2,1,90.5
15.2,7,0,25
19.1,10.8,0,81.7
18.8,11.4,0,76.3
19.4,13.6,0,131.2
18.2,10.4,0,12.1
13.5,7.8,0,108.5
10.3,5.4,2,36.7
8.4,2.9,5,36.5
8.9,3.4,3,26.6
7.3,2.4,3,54.1
9.4,4.7,1,61.6
12.1,4.4,2,69.1
15.2,6.9,0,32.7
18.9,10.8,0,36.7
19.5,12.7,0,98.6
19.8,11.9,0,65.3
18.4,10.8,0,48.3
15.4,10,0,51.1
10,3.9,4,85.8
7.6,2.8,5,49
6.8,2.6,5,23.5
6.9,2.3,4,51.9
7.4,2,11,74
11.8,4.6,2,44.9
15,7.2,0,88.6
20.1,10.9,0,7.8
23.4,13.2,0,24.1
18.8,12.2,0,81.1
20.3,12.9,0,57.7
15.9,9.5,0,60.3
11,5,0,64.9
8.5,3.4,5,71.7
9.6,3.8,1,53.6
8.8,3.1,7,60.9
10,3.6,1,32.3
14.5,6.6,0,2.7
14.8,7.6,0,55.3
16.3,10.5,0,139.5
19.3,11.7,0,86.5
19.7,11.7,0,23.6
17.4,10.5,0,34.1
14.4,7.3,0,18.2
10.7,5.1,1,85.7
7.5,2.6,6,64.5
8.8,3.8,2,99.7
9.4,1.6,10,30
9.3,2.8,3,68.1
11.1,4,4,67.7
15.1,7.8,1,17.4
17.8,9.9,0,54.1
19.9,12,0,97.2
19.8,13.1,0,86.7
17.2,10.7,0,76
13.2,6.2,2,45.7
9.3,4.7,4,62.4
6.7,1.8,7,76.7
6,1.4,8,49
7.4,2.4,11,52.1
10.9,3.4,4,20.2
13.2,5,0,29.8
15.8,7.7,0,42.3
16.8,9.9,0,49.8
20.7,12.2,0,84.5
21.1,12.8,0,23.4
18,10.3,0,28
14.1,8.4,0,68.8
10.7,5.4,0,125.3
5.8,1.2,11,82.8
4.3,0.4,13,91.2
4.7,0.5,11,98.5
10,2.7,9,38.9
13.1,4.6,1,14.2
13.9,6.2,3,11.7
18.2,10.6,0,34.6
21.4,13,0,32.7
19.6,11.3,0,57.4
17.7,10.4,0,85.4
13.3,7.6,0,79.7
8.4,2.9,6,189
3.4,-2.2,19,105.5
6.7,1.3,11,47.4
8.8,3.5,4,54.1
10.6,2.6,7,4.7
15.4,6.1,0,17.1
16.7,7.5,2,29.3
19.1,9.5,0,53
18.6,11,0,66.1
19.4,11,0,133.1
19,10.6,0,25.4
15.6,8.5,0,52.6
12.1,7,0,29.3
7.9,2.7,4,49.2
7.9,2.2,6,32.3
8.3,2,11,16
13.1,4,1,22.3
10.2,3.9,2,135.6
13.2,6.3,1,55.6
16.5,9.5,0,97
18.9,11.4,0,72
20.4,11.9,0,61.5
17.5,9.1,0,82.8
12.4,5.4,1,61.4
9.6,3.6,1,137.2
7.2,1.8,9,109.2
6,1.2,12,81.4
5.8,0.5,10,25.2
4.7,0.7,8,46.4
11.2,4.1,0,7.4
14.5,5.9,0,97.4
17.2,8.6,0,43.9
22.4,12.6,0,21
21.7,12.2,0,35.1
17.3,9.7,0,43.5
15.4,9.4,0,61.3
9.1,3.2,4,31
9.1,2.8,2,52.8
7.7,2.6,5,112.7
8.9,3.1,2,88.5
11.4,3.4,6,31.7
13,6,2,40.3
15.8,8.1,1,100.1
17.9,10.9,0,39.6
20.8,12.2,0,40.7
19,10.8,0,94.1
17.1,10.4,0,21.5
15.3,8.8,0,62.8
11.1,5.8,1,67.6
7.9,2.2,9,35.1
7.2,1.6,10,35.6
7.5,1.7,6,23.2
9.9,3,3,16.1
12.8,3.9,1,12.9
15,6.6,0,60.2
18.1,8.4,0,30.2
19.5,11.2,0,62.3
20.4,11.8,0,53.9
16,8.5,0,52.7
14.1,7.5,0,49.8
11.9,5.8,1,92
11.8,5.5,0,79.5
7.9,2.9,3,166.6
7.8,1.5,7,41.6
9.3,2.6,3,90.1
10.8,3.7,1,63.8
14.3,7,0,41.9
16.3,9.8,0,63.5
21.2,12.8,0,31.3
20.5,12.6,0,66.4
19.4,12.1,0,25.2
13.6,8.5,0,35.7
8.7,3.1,5,82.7
9.3,3.8,3,27.7
